ID,Project Code,PQ #,PO / SO #,ASN/DN #,Country,Managed By,Fulfill Via,Vendor INCO Term,Shipment Mode,PQ First Sent to Client Date,PO Sent to Vendor Date,Delivered to Client Date,Delivery Recorded Date,Product Group,Sub Classification,Vendor,Item Description,Molecule/Test Type,Brand,Dosage,Dosage Form,Unit of Measure (Per Pack),Line Item Quantity,Line Item Value,Pack Price,Unit Price,Manufacturing Site,First Line Designation,Weight (Kilograms),Freight Cost (USD),Line Item Insurance (USD)
42848,68,1083,274,413,37,2,0,6,0,687,893,1191,1190,2,5,2,125,66,15,0,10,60,-0.4478148497118881,-0.4475501078394397,-0.3113609047641679,-0.1470550960593027,7,1,0.2018863347881345,-1.7358825017808193,-0.4614376629904064
81121,54,457,1540,2109,9,2,0,5,0,546,741,1912,1873,2,1,46,28,6,15,29,10,30,-0.4329522465984283,-0.3986689748433757,-0.0418848113978391,0.0177977272065142,65,1,-1.4297722999199016,-0.7186325449847363,-0.4302901059633424
12176,78,1236,3421,6893,39,2,1,7,0,764,896,369,368,2,1,59,110,59,15,9,11,60,-0.2756834244096165,-0.1759745908301279,-0.1892305679008277,-0.1195796255149998,11,1,0.2912107126006183,-0.5544448326597545,-0.1584917936058274
85592,107,510,5953,6491,28,2,1,7,1,729,896,1991,1951,2,1,59,110,59,15,9,11,60,0.7910268333335567,0.6613545877540183,-0.3111416402455623,-0.1470550960593027,84,1,0.0179442827002051,-1.784322975913966,0.3302075145060187
31486,60,161,856,1133,34,2,0,5,0,279,444,1532,1530,3,2,70,89,44,39,54,15,20,-0.4466907872915425,-0.4148879145989643,0.2212326109289259,0.3017109228309773,85,1,-1.3940425487949082,-0.8501866747358088,-0.4358485603322214
37752,19,581,1806,2341,8,2,0,5,0,318,379,2046,2016,3,2,70,89,44,39,54,15,20,-0.4563077657767222,-0.4505695820612591,0.2212326109289259,0.3017109228309773,85,0,0.6121168106676895,0.8538982152955241,-0.4668950545525786
86673,54,206,5424,6041,9,2,1,7,3,406,896,1755,1763,2,1,59,130,66,15,18,10,120,0.2543744546956225,1.198492971181321,-0.0410077533234165,-0.1348437758173903,11,0,1.1249049055171332,1.2490705042764587,0.9569788291408208
78526,122,66,663,857,7,2,0,5,0,733,138,1405,1403,2,1,22,110,59,15,9,11,60,1.0962472492047592,1.051689526012613,-0.2968894465361958,-0.1440022659988246,23,1,0.298488995237191,0.1619642847831008,1.0039123965755012
50665,54,633,2275,2843,9,2,0,6,0,667,841,668,667,2,1,2,128,66,0,18,10,120,-0.1941514301872083,0.6493340364037335,0.3124466506688712,-0.095156985031175,7,1,-0.8369230960681577,-1.4289228656949835,1.040921596391565
20894,62,1138,432,581,16,2,0,5,0,72,321,1254,1252,2,1,13,130,66,15,18,10,120,-0.3270405874369667,-0.0013049508314564,0.1773797072077983,-0.1104211353335655,11,0,0.4950026264246552,0.7636459634895559,-0.0263824926785784
5589,24,1236,715,541,4,2,0,5,0,764,342,292,291,3,2,70,89,44,39,54,15,20,-0.4466907872915425,-0.4148879145989643,0.2212326109289259,0.3017109228309773,85,1,-1.3411095841652882,-1.3911902858439007,-0.4252773907506805
71767,66,738,2418,3050,40,2,0,5,0,62,3,768,767,2,1,46,175,84,15,33,10,30,-0.3781979171451444,-0.3872577922296223,-0.3159654596548862,-0.1104211353335655,65,0,0.6511548720820343,0.8839822992308469,-0.3675301029983625
86163,71,475,5903,6400,41,2,1,7,3,572,896,1958,1921,2,1,59,145,74,15,19,10,60,0.2191038738616639,-0.2854644825355976,-0.4326141835530855,-0.1745305666036055,11,0,1.19570274570925,1.3036297751422137,-0.3490760344936841
11102,3,1236,4391,6640,9,2,1,7,4,764,896,93,92,2,1,59,56,12,15,49,10,30,-0.2081397625292881,0.0140451171515108,-0.1241090058749532,-0.0218890635797006,11,1,0.37524179395014,-0.6232812959015948,-0.4718471320812163
5059,80,1236,2037,2687,33,2,0,3,0,764,407,537,536,2,1,58,104,57,15,13,10,60,-0.217631845189985,-0.2593320634031145,-0.325174569436323,-0.1501079261197807,11,1,1.3346517778620024,0.7473291722026011,-0.2020296507351564
45034,81,648,2246,2783,33,2,0,3,3,620,832,625,624,2,1,58,155,80,27,1,0,84,-0.4569322448991366,-0.4553428160313287,-0.2436081685150258,-0.1470550960593027,3,1,1.3346517778620024,0.7473291722026011,-0.4701290643671991
11744,67,1236,5260,4911,37,2,1,7,0,764,896,139,138,2,1,59,119,62,15,10,11,60,-0.183735118425338,-0.1170550057338742,-0.2462393427382934,-0.1317909457569122,11,1,0.4374380273899435,-0.5386379411005172,-0.0927201190009822
7731,80,1236,2011,2595,33,2,0,3,0,764,895,448,447,2,5,58,53,12,36,41,0,30,-0.447939745536371,-0.4539523894959961,-0.4304215383670291,-0.1623192463616931,52,0,1.3346517778620024,0.7473291722026011,-0.4682290836011096
68647,81,579,1798,2486,33,2,0,3,3,276,322,2060,2011,2,5,51,158,80,27,53,7,90,-0.4578564740003097,-0.4565505767576641,-0.3714393828621126,-0.1684249064826493,1,1,1.3346517778620024,0.7473291722026011,-0.4718067069585335
37531,112,802,2502,3243,33,2,0,3,0,330,387,862,861,2,5,13,101,57,15,2,7,240,-0.378397750464317,-0.4289288824445166,-0.4146344930274232,-0.1836890567850398,11,1,-1.576661276767097,-0.5192617514472584,-0.4302294682793182
65688,59,20,593,810,15,2,0,5,0,631,720,1353,1351,3,2,21,88,43,35,54,15,20,-0.4574568073619646,-0.4549979318623832,0.1554532553472346,0.2559184719238058,21,1,-0.1904792655289235,-0.6441871847380054,-0.4702907648579301
33833,112,806,2522,3338,33,2,0,3,0,342,403,832,831,2,5,10,5,0,47,21,7,240,1.562483361999259,3.076038216336779,-0.1497629545518129,-0.1684249064826493,32,1,1.3346517778620024,0.7473291722026011,4.843530974106419
43534,73,569,1793,2317,26,2,0,5,0,304,370,1996,1953,3,2,50,70,27,11,54,15,100,-0.3205460045638583,0.817751506825765,1.2737023002359866,0.0574845179927294,9,1,-1.036083375487103,-1.1668344056482736,0.5749209946660867
86666,107,217,5427,6027,28,2,1,7,1,495,896,1750,1737,2,1,59,110,59,15,9,11,60,0.4880045839732522,0.4493439089817008,-0.2993013562408578,-0.1440022659988246,65,0,1.1202732711120411,1.245501206182437,0.3102375039007369
12123,16,1236,2915,6488,42,2,1,7,0,764,896,201,200,2,1,59,113,60,15,12,11,30,-0.4314035383748409,-0.450442147534608,-0.436560944887987,-0.1653720764221712,23,0,1.2162142695032276,1.3194366667014508,-0.4649748612251476
82283,79,678,3887,4103,39,2,1,7,0,725,896,725,724,2,1,59,110,59,15,9,11,60,-0.4564576407661018,-0.4546765072312983,-0.234399058733589,-0.1287381156964341,65,1,-1.581954573230059,-1.688461827103107,-0.4692194991068371
83378,79,701,3708,4021,39,2,1,7,0,655,896,683,682,2,1,59,106,58,15,5,11,60,-0.4139680812770343,-0.4209120922224686,-0.3269286855851682,-0.1501079261197807,84,1,-1.4714570095657271,-0.8624242682010248,-0.4230337964417875
5049,80,1236,2013,2599,33,2,0,3,0,764,895,451,450,2,1,58,182,85,32,33,10,60,-0.4454418290467139,-0.4376089114529986,-0.1929580647171235,-0.1195796255149998,28,1,1.3346517778620024,-1.487561334382477,-0.4458739907575451
82785,107,495,5933,6436,28,2,1,7,1,652,896,1969,1934,2,1,59,110,59,15,9,11,60,8.297390780577663,7.380335950695841,-0.3111416402455623,-0.1470550960593027,23,1,0.1754198524733245,-1.6976400222020191,5.150600206004639
82419,73,1068,4534,4928,26,2,1,7,3,695,896,1173,1172,2,1,59,110,59,15,9,11,60,2.2229574610294964,3.03101843638542,-0.234399058733589,-0.1287381156964341,12,1,-1.525713298311088,-1.8669267318041745,3.5442068933985933
61009,112,802,2501,3217,33,2,0,3,0,330,387,862,861,2,5,13,101,57,15,2,7,240,-0.1671739320989113,-0.3554570853517005,-0.4146344930274232,-0.1836890567850398,11,1,-0.3175183806400116,-0.5197716511749758,-0.3196667577419785
11274,70,1236,3177,3616,41,2,1,7,3,764,896,460,459,2,1,59,183,85,15,33,10,60,-0.4256083721188364,-0.4260497310139755,-0.3017132659455198,-0.1440022659988246,11,1,0.2184278862348908,-1.952079986332969,-0.4300677677885872
82271,79,649,3623,3927,39,2,1,7,0,701,896,648,647,2,1,59,119,62,15,10,11,60,-0.447939745536371,-0.4464453373805523,-0.2883381303105759,-0.1409494359383465,11,1,0.1317501566538881,-1.2810519446569564,-0.4579611024396893
10800,53,1236,3710,3994,9,2,1,7,0,763,896,661,660,2,5,59,102,57,15,2,7,240,-0.3696300635856205,-0.4371411688154044,-0.4387535900740434,-0.1836890567850398,11,1,-1.560119725320341,-0.9383993276309076,-0.4425793432589004
85709,77,732,3901,4526,42,2,1,7,3,246,896,887,886,2,1,59,56,12,15,49,10,30,-0.3105543386052298,-0.3824326576523348,-0.3852530475342678,-0.1440022659988246,11,0,0.809292103913024,1.00584833415529,-0.3602535809154663
6671,53,1236,2402,3145,9,2,0,1,0,764,573,171,170,2,5,18,0,10,40,19,10,60,-0.315025609121716,-0.0340744497358504,0.0787106738352613,-0.0585230243054378,15,1,-1.5541647667995089,0.7473291722026011,-4.552525076243719e-05
25343,59,20,592,871,15,2,0,5,0,631,720,1388,1386,3,2,70,89,44,39,54,15,20,-0.4464160164776802,-0.4138684383857559,0.2212326109289259,0.3017109228309773,85,1,-1.3735310250009305,-1.0413990726298092,-0.4300475552272458
45143,81,243,1035,2006,33,2,0,3,3,571,815,1847,1811,2,1,58,44,10,15,36,3,30,-0.4575067656917577,-0.4555250763668322,-0.004390578716275,0.0330618775089046,11,0,1.3346517778620024,0.7473291722026011,-0.4709173542595129
85258,27,1201,4835,5145,10,2,1,7,0,439,896,1267,1265,2,1,59,15,1,15,48,11,30,-0.449688287079131,-0.4350891833123982,0.01293131825357,0.0422203676903389,65,0,0.9237596399245772,1.0940609870503888,-0.4508058557248414
11154,72,1236,3499,5539,26,2,1,7,0,764,896,171,170,2,5,59,49,12,15,19,0,90,-0.4511620578080287,-0.4432900295382798,-0.1087604895725586,-0.1287381156964341,11,0,1.018377314200023,1.1669766481139678,-0.4569908994953032
85430,23,259,5483,5837,6,2,1,7,0,637,896,1652,1673,2,1,59,145,74,15,19,10,60,-0.4407707252110551,-0.4520970007127416,-0.4308600674042404,-0.1745305666036055,84,0,1.0805735476398264,1.214907222519397,-0.4679663203036717
10777,70,1236,3355,3816,41,2,1,7,0,764,896,570,569,2,1,59,183,85,15,33,10,60,-0.3080564221155727,-0.3226137323466337,-0.3113609047641679,-0.1470550960593027,11,1,-0.5815215417302413,-0.9781715063928598,-0.2885798383989386
86661,73,316,5609,5995,26,2,1,7,3,105,896,1748,1730,2,5,59,142,74,15,2,8,240,-0.3434269196091174,-0.4318997288094618,-0.4396306481484659,-0.1836890567850398,11,0,1.1123333264175983,1.2393824094498294,-0.4541409283461688
11749,67,1236,6154,4802,37,2,1,7,0,764,896,134,133,3,2,59,66,21,2,54,15,25,-0.2991638394123934,-0.0884238272329034,-0.0418848113978391,0.0574845179927294,83,1,-1.158490856193099,0.6871610043319556,-0.0607438469589216
28992,64,69,674,879,30,2,0,5,0,127,91,1403,1401,2,1,13,44,10,15,36,3,30,-0.4159664144687599,-0.3592801211512321,-0.0418848113978391,0.0177977272065142,11,1,-1.486675236896743,-1.1138048339656708,-0.3766257556019828
83020,68,1077,4582,5097,37,2,1,7,3,671,896,1248,1246,2,1,59,58,13,15,46,11,30,2.821333356126857,5.904458193517308,-0.1135843089818826,-0.0157834034587444,65,1,-1.3636060941328767,-0.5213013503581277,6.853023397543574
84418,73,442,5835,6290,26,2,1,7,3,464,896,1912,1873,2,1,59,117,61,15,32,11,30,0.0584628644118149,-0.1787786138147298,-0.3786751119760986,-0.1409494359383465,39,0,1.1725445736837912,1.285783284672107,-0.2725310646938842
5053,80,1236,2016,2586,33,2,0,3,0,764,895,481,480,2,5,58,48,12,36,19,0,90,-0.4571820365481023,-0.4541913292334669,0.1258525453354734,-0.0921041549706969,52,0,1.3346517778620024,0.7473291722026011,-0.4685524845825716
2437,80,1236,2008,2569,33,2,0,3,0,764,895,482,481,2,1,58,56,12,15,49,10,30,-0.4299547468108397,-0.4093642071164895,-0.161164709519306,-0.0371532138820911,23,1,1.3346517778620024,0.7473291722026011,-0.407247786034171
5058,80,1236,2029,2727,33,2,0,3,0,764,384,579,578,2,5,58,102,57,15,2,7,240,-0.4552336616861698,-0.4548264744992526,-0.3565293955969292,-0.1806362267245617,11,1,1.3346517778620024,0.7473291722026011,-0.4694216247202509
84556,79,714,3814,4302,39,2,1,7,0,119,896,791,790,2,1,59,56,12,15,49,10,30,-0.4174401851976577,-0.4342934415806397,-0.3762632022714366,-0.1378966058778684,65,0,0.7768706630773817,0.9808632474971404,-0.4382942802545282
82991,64,1070,4676,4941,30,2,1,7,0,646,896,1166,1165,2,5,59,54,12,15,41,0,30,-0.4404459960673997,-0.4520524565531986,-0.4312985964414517,-0.1653720764221712,11,1,-0.2791419812835371,-1.7231350085878858,-0.4666120786937993
54753,81,168,878,1115,33,3,0,3,3,331,895,1495,1493,2,5,58,54,12,15,41,0,30,-0.4546591408935486,-0.455439897970723,-0.4137574349530007,-0.1562135862407369,11,0,1.3346517778620024,0.7473291722026011,-0.4708567165754888
85558,77,462,5892,6395,42,2,1,7,3,511,896,1949,1912,2,1,59,59,14,15,47,11,30,1.3991695819054772,1.644966554578326,-0.2664116784500122,-0.0859984948497407,39,0,1.1943794215935093,1.3026099756867788,1.0358684560562204
11614,61,1236,3041,6983,16,2,1,7,0,764,896,435,434,2,1,59,145,74,15,19,10,60,0.0869640915588026,-0.2544223586399585,-0.4102492026553105,-0.1714777365431274,11,0,1.3227418608203378,1.4015305228639416,-0.1952988678084775
73079,68,37,635,771,37,2,0,5,0,613,835,1363,1361,2,1,13,119,62,15,10,11,60,0.52524851883404,0.3584774727753705,-0.3236397178060836,-0.1501079261197807,11,1,-0.57821323144089,-1.4809326379221517,0.3256596882042086
59566,81,509,1603,2513,33,2,0,3,3,713,146,2081,2028,2,5,51,54,12,15,41,0,30,-0.4577065990109303,-0.4565305927068939,-0.4273518351065503,-0.1623192463616931,11,0,1.3346517778620024,0.7473291722026011,-0.4718067069585335
84546,79,716,3790,4257,39,2,1,7,3,119,896,766,765,2,1,59,110,59,15,9,11,60,-0.3829939168052861,-0.359106346796708,-0.234399058733589,-0.1287381156964341,11,1,-0.5338818735635833,-0.5126330549869331,-0.3251645744268335
8192,63,1236,465,419,30,2,0,1,0,764,184,276,275,2,1,22,106,58,15,5,11,60,2.039985078162113,1.5707737097638046,-0.3269286855851682,-0.1501079261197807,23,1,-1.7347985085980868,-0.4478757895668316,1.791959738153161
83536,68,930,4258,4864,37,2,1,7,3,220,896,1112,1111,2,1,59,58,13,15,46,11,30,0.5496531629379899,1.8705722382777024,-0.0436389275466841,0.0147448971460361,65,1,-0.2910518983252016,-1.969926476803076,2.207934250558728
85920,73,18,4997,5472,26,2,1,7,3,541,896,1433,1431,2,1,59,110,59,15,9,11,60,1.2224419902622363,1.4176988350274964,-0.2694813817104911,-0.1378966058778684,11,1,0.2554809614756248,0.3756122706966641,1.362038558422043
15423,54,274,1080,1528,9,2,0,5,0,605,830,1691,1677,3,2,50,70,27,11,54,15,100,-0.4229605806397999,-0.1322149645729925,1.2737023002359866,0.0574845179927294,9,1,-0.0462369369132087,0.6524878228471769,-0.1918223072577604
85921,54,1203,4911,5477,9,2,1,7,3,399,896,1195,1439,2,1,59,110,59,15,9,11,60,0.5526007043957853,0.6705562294499969,-0.2694813817104911,-0.1378966058778684,39,0,0.9991891145217856,1.1521895560101652,0.6310108523884117
85251,73,1068,4545,5122,26,2,1,7,3,695,896,1264,1262,2,1,59,106,58,15,5,11,60,-0.3413786280875985,-0.3838892342919563,-0.3624495375992815,-0.159266416301215,84,1,-0.5663033143992255,-0.4213610037255302,-0.388126703005227
2994,80,1236,710,656,33,2,0,3,4,764,59,230,229,2,1,38,55,12,36,49,10,30,-0.427956413619114,-0.3876400958095755,-0.0453930436955293,0.0147448971460361,52,0,1.3346517778620024,0.7473291722026011,-0.3948574859319061
7696,61,1236,1985,2561,16,2,0,5,0,764,429,531,530,2,5,13,54,12,15,41,0,30,-0.4269072886934581,-0.4485361904141871,-0.4312985964414517,-0.1653720764221712,11,1,0.4394230135635543,-1.5518087000748613,-0.4608312861501651
28673,112,978,297,433,33,2,0,3,2,316,885,1193,1192,2,1,13,56,12,15,49,10,30,2.5208589815860045,1.0147225944618643,-0.3870071636831128,-0.1440022659988246,11,1,0.4268514344640195,0.3485875851276453,1.222410184675801
8023,36,1236,2385,2636,28,2,0,5,0,764,497,107,106,3,2,12,70,27,11,54,15,100,-0.3954834992535716,0.1226540887291131,1.2737023002359866,0.0574845179927294,5,1,0.319662181089039,0.0457071468635485,-0.4718471320812163
12618,72,1236,3660,3987,26,2,1,7,0,763,896,674,673,2,1,59,169,82,15,34,0,60,-0.4343261006677397,-0.4525157100199676,-0.4477434353368745,-0.1806362267245617,11,1,0.0166209585844646,-1.938312693684601,-0.4657025134334373
85927,79,105,5184,5491,39,2,1,7,0,205,896,1460,1458,2,5,59,121,62,15,27,11,60,-0.3951837492748128,-0.4401514619588265,-0.4308600674042404,-0.1745305666036055,11,1,-1.2180404414014216,-0.5299696457293225,-0.4576579140195687
12784,72,1236,3419,6838,26,2,1,7,3,764,896,356,355,2,1,59,155,80,27,1,0,84,-0.4240097055654559,-0.4188753988626605,-0.270139175266308,-0.1531607561802588,3,1,-0.453820764561283,-1.0464980699069826,-0.4297241542457838
66333,81,829,2534,3205,33,2,0,3,3,398,473,810,809,2,5,58,178,85,32,2,7,200,-0.447939745536371,-0.4482988436082994,-0.323420453287478,-0.1745305666036055,32,0,1.3346517778620024,0.7473291722026011,-0.4593759817335859
65238,83,455,1509,1875,11,2,0,5,0,546,638,1824,1798,3,2,61,85,26,8,54,15,1,-0.2699132373185086,0.0775060633041145,0.0567842219746975,7.292691761325818,49,1,-0.1845243070080912,0.4495477312156776,-0.0886573941713651
42912,75,1152,444,897,28,2,0,5,0,313,531,1406,1404,0,0,47,20,3,7,16,12,720,-0.3954834992535716,-0.1524886392674782,0.4404971295345636,-0.1684249064826493,69,1,-1.24053695136901,-1.796560569379182,-0.1742980165747853
12184,70,1236,3148,6848,41,2,1,7,4,764,896,339,338,2,5,59,131,66,24,52,7,300,-0.4264576637253198,-0.3066091142949583,0.4207633228600562,-0.1440022659988246,3,1,-1.594526152329594,-0.909844942878737,-0.3043658488065551
82850,71,641,3767,4066,41,2,1,7,3,697,896,684,683,2,1,59,104,57,15,13,10,60,-0.4574068490321715,-0.4564453563859998,-0.4269133060693389,-0.1745305666036055,11,1,-1.7658966253179886,0.457706126859155,-0.4716450064678025
82500,73,17,5014,5316,26,2,1,7,3,541,896,1382,1380,2,5,59,180,85,15,2,7,240,-0.2793303824845159,-0.4131067274650916,-0.4343682997019306,-0.1836890567850398,11,1,-0.771418552339003,-1.1255325277031694,-0.4292996904576148
3747,80,1236,2010,2623,33,2,0,3,0,764,372,529,528,2,1,58,183,85,15,33,10,60,-0.4085476024944783,-0.3897156567000121,-0.2243128908777297,-0.1287381156964341,11,1,1.3346517778620024,0.7473291722026011,-0.3803650794501378
84746,79,1173,4798,5324,39,2,1,7,3,274,896,1383,1381,2,1,59,119,62,15,10,11,60,-0.3291887956180718,-0.3413556440307738,-0.3111416402455623,-0.1470550960593027,39,1,-0.3446465250126918,-0.5172221525363891,-0.3591014649190078
10926,61,1236,2939,6718,16,2,1,7,0,764,896,274,273,2,5,59,39,10,15,19,1,60,-0.4554334950053423,-0.4521045888595558,-0.1405538447703761,-0.1073683052730874,11,1,-1.1227611050681057,-0.7889987074097286,-0.4668344168685545
11826,74,1236,2997,6619,28,2,1,7,0,764,896,219,218,2,5,59,49,12,15,19,0,90,-0.447939745536371,-0.4380578285355194,-0.1295906188400942,-0.1317909457569122,11,1,-0.2328256372326195,-1.7394517998748404,-0.4511494692676449
5936,65,1236,1759,1979,40,2,0,5,0,764,711,448,447,2,1,13,10,0,15,33,10,60,-0.4359497463860169,-0.3966995321587686,0.0348577701141337,-0.0676815144868722,11,1,-0.6132813205080133,-0.7211820436233229,-0.3899256209646098
34885,81,509,1597,2232,33,2,0,3,3,713,297,1953,1915,2,1,51,145,74,15,19,10,60,-0.457431828197068,-0.4558509322439574,-0.199316735756687,-0.1226324555754779,11,0,1.3346517778620024,0.7473291722026011,-0.4713216054863405
39156,66,738,2419,3049,40,2,0,5,0,62,3,771,770,2,1,46,183,85,15,33,10,60,-0.4537349117923755,-0.4529444982397559,-0.3159654596548862,-0.1501079261197807,65,0,0.6504932100241639,0.8834723995031296,-0.4663493153963614
11436,53,1236,6217,5675,9,2,1,7,4,764,896,158,157,2,1,59,128,66,0,18,10,120,-0.4397965377800888,-0.3701740354363519,0.4207633228600562,-0.0829456647892626,7,0,1.0461671206305734,1.1883924366780958,-0.375352364237476
83396,54,669,3673,4118,9,2,1,7,0,762,896,726,725,2,5,59,181,85,15,2,7,240,-0.3907124787583266,-0.4402268221039051,-0.4343682997019306,-0.1836890567850398,11,1,-1.7420767912346595,0.0003260710967057,-0.4494516141149691
11801,67,1236,6156,6244,37,2,1,7,0,764,896,212,211,3,2,59,66,21,2,54,15,25,-0.228123094446545,0.076314260856003,-0.0418848113978391,0.0574845179927294,83,1,-0.6079880240450513,-1.6288035589601788,0.1232106738089628
11867,53,1236,3201,6831,9,2,1,7,0,764,896,327,326,2,5,59,102,57,15,2,7,240,-0.2655918417914018,-0.4126607066218129,-0.4372187384438039,-0.1836890567850398,11,0,1.296275378505528,1.3811345337552483,-0.422791245705691
25749,62,940,2778,3552,16,1,0,5,0,207,4,983,982,3,2,49,82,39,28,54,15,100,-0.4547590575531349,-0.3278559253747793,7.193844302588204,0.8817486343218157,71,1,-1.0096168931722929,-0.1322478581098013,-0.3236082072035473
69898,60,549,1748,2294,34,2,0,5,0,235,316,2026,1983,3,2,50,70,27,11,54,15,100,-0.4571820365481023,-0.4488608009084381,1.4710403669810606,0.0849599885370324,9,0,0.6088085003783382,0.8513487166569375,-0.4655003878200235
43060,100,71,672,1001,28,2,0,5,0,138,91,1461,1459,3,2,50,70,27,11,54,15,100,-0.40897224829772,0.0486262137018193,1.4710403669810606,0.0849599885370324,9,1,0.354068608098292,0.7473291722026011,0.022471268083533
86488,68,1080,4552,5221,37,2,1,7,3,671,896,1312,1310,2,5,59,142,74,15,2,8,240,0.2024927292054441,-0.3072751045086722,-0.4376572674810152,-0.1836890567850398,11,1,0.4685361441098453,-0.3372275486521699,-0.2998988727501105
3738,80,1236,1996,2551,33,2,0,3,0,764,895,458,457,2,1,58,144,74,43,19,10,60,-0.1941514301872083,0.0156276222733775,-0.1418694318820099,-0.1073683052730874,18,1,1.3346517778620024,0.7473291722026011,0.1740856907052122
11894,76,1236,3167,6733,42,2,1,7,3,764,896,277,276,2,1,59,183,85,15,33,10,60,-0.4448173499242996,-0.444201476027759,-0.3017132659455198,-0.1440022659988246,11,1,-0.4293392684200838,-1.2937994378498898,-0.4580015275623721
35977,81,509,1877,2517,33,2,0,3,3,713,798,2081,2028,2,5,51,49,12,15,19,0,90,-0.457082119888516,-0.4547966721974518,-0.0802561021538256,-0.125685285635956,11,0,1.3346517778620024,0.7473291722026011,-0.4705535281553681
86428,107,1040,4611,4954,28,2,1,7,1,555,896,1176,1175,2,1,59,175,84,15,33,10,30,-0.4489139329673372,-0.4498813776925586,-0.3396460276642951,-0.1226324555754779,65,1,-0.4134593790311978,-1.4727742422786745,-0.4641259336488098
44105,62,514,1673,2423,16,2,0,6,0,107,57,2049,2001,2,1,2,157,80,27,1,10,60,-0.4491887037811995,-0.4496500261019021,-0.3302176533642527,-0.1531607561802588,7,1,-0.1673210935034647,-0.268900985138047,-0.4668748419912372
85253,71,1099,4666,5129,41,2,1,7,3,747,896,1258,1256,2,1,59,119,62,15,10,11,60,1.9564297715830825,1.782894271852966,-0.3050022337246044,-0.1470550960593027,23,0,0.9224363158088368,1.0930411875949542,2.1069725066585425
51435,44,15,572,780,7,2,0,5,0,527,690,1349,1347,3,3,50,30,7,11,54,16,1,-0.4566824532501709,-0.4558696998742461,-0.3707815893062957,1.3396731433935305,9,0,0.504927557292709,0.7712944594053159,-0.471139692434268
64369,51,410,1448,2136,42,2,0,6,0,438,533,1929,1893,2,5,2,125,66,15,0,10,60,-0.2267991987070267,-0.2974082835459675,-0.3501707245573657,-0.1562135862407369,7,1,-1.6997304195309637,-1.856728737249828,-0.3576461605024285
82648,73,253,5500,5942,26,2,1,7,3,542,896,1712,1711,2,1,59,106,58,15,5,11,60,0.429653254774862,-0.0120136216546534,-0.385691576571479,-0.1653720764221712,84,1,0.221736196524242,0.4597457257700243,-0.0880510173311238
11175,53,1236,6222,5735,9,2,1,7,4,764,896,164,163,2,5,59,181,85,15,2,7,240,-0.3508707107482956,-0.4299052046930183,-0.4332719771089025,-0.1836890567850398,11,0,1.060062023845849,1.1991003309601598,-0.4420538166640246
24865,112,802,2507,3196,33,2,0,3,0,330,387,827,826,2,1,13,183,85,15,33,10,60,1.0466636068850657,0.839585153900814,-0.3175003112851257,-0.1501079261197807,11,1,-0.641732788996434,-0.5162023530809544,1.4784426991870414
46005,64,1115,329,676,30,2,0,1,0,187,440,1294,1292,2,5,22,102,57,15,2,7,240,-0.2190056992592964,-0.4025738294014958,-0.4376572674810152,-0.1836890567850398,23,1,0.0569823441145498,-0.62226149644616,-0.4189912841735119
82413,73,965,4323,4892,26,2,1,7,3,36,896,1173,1172,2,5,59,142,74,15,2,8,240,0.1999448543859939,-0.3078511664939198,-0.4376572674810152,-0.1836890567850398,11,1,0.470521130283456,0.2924986150787385,-0.300565887274376
15825,68,602,1867,2463,37,2,0,5,0,560,642,2081,2032,3,2,70,89,44,39,54,15,20,-0.447939745536371,-0.4195218973862753,0.2212326109289259,0.3017109228309773,85,1,1.3346517778620024,0.7478390719303184,-0.4413868021397591
45609,77,542,1719,2271,42,2,0,5,0,164,43,2013,1967,3,3,50,30,7,11,54,16,1,-0.3330355870121438,-0.3841877786330288,-0.3707815893062957,1.3396731433935305,9,0,0.6061618521468572,0.8493091177460681,-0.4123817766148811
85521,73,346,5677,6222,26,2,1,7,3,250,896,1886,1856,2,1,59,110,59,15,9,11,60,1.7901934291964017,1.657371263101679,-0.3025903240199424,-0.1440022659988246,39,0,1.1593113325263862,1.27558529011776,1.0447821956077683
86494,68,1167,4791,5266,37,2,1,7,3,59,896,1337,1335,2,1,59,58,13,15,46,11,30,3.379917441543981,6.2359654443508,-0.1506400126262355,-0.034100383821613,65,0,0.9502261222393872,1.1144569761590823,6.076436578246476
82665,54,320,5622,6042,9,2,1,7,3,106,896,1757,1763,2,1,59,117,61,15,32,11,30,-0.2081397625292881,-0.322208258852744,-0.3786751119760986,-0.1409494359383465,39,1,0.3606852286769945,-0.509573656620629,-0.3754332144828415
37835,64,241,1009,1297,30,2,0,5,0,526,836,1603,1601,3,2,61,85,26,8,54,15,1,0.2414852056089916,1.5302263603748332,0.0567842219746975,7.292691761325818,49,1,-1.1651074767718017,-0.6661128730298508,1.2433503982254697
57257,112,884,2674,3497,33,2,0,3,2,691,863,965,964,2,1,62,104,57,15,13,10,60,2.6080862254048296,0.4214741807398626,-0.426255512513522,-0.1745305666036055,84,1,1.3346517778620024,0.7473291722026011,0.8493469399979808
41992,100,547,1744,2429,28,2,0,5,0,248,374,2048,2002,3,2,50,70,27,11,54,15,100,-0.3406042739758049,0.7541298193952269,1.4710403669810606,0.0849599885370324,9,1,1.3346517778620024,0.7478390719303184,0.5226513110372822
